lsoa,air_quality,house_price,job_accessibility,greenspace_accessibility
E01008162,17.03477323162094,7.499557388839004,4647.794695367204,419859.9834900081
E01008163,17.247943838743947,7.323207654411035,8156.626701725169,500706.94496667734
E01008164,16.93231577133151,7.328510657661681,2345.874723376067,465797.3010600102
E01008165,16.895853989768902,7.314523940089719,3200.29496729022,345752.20821999304
E01008166,17.303059162706507,7.4852028827006905,13149.885908699165,173323.30055000493
E01008167,17.623189374875594,7.251268814468979,8621.418792865668,377299.2624200161
E01008168,17.279922950590134,7.553351908720652,12274.354141680342,195206.2982000076
E01008169,17.24519134118912,7.341871391563115,9217.563941183118,541988.510470018
E01008170,17.73510975183929,7.2891482881634495,5817.998265079613,481272.0576250147
E01008171,17.420592754595674,7.3251713512366035,5669.95595816316,646483.3178100295
E01008172,17.268581154761957,7.812206144233497,1326.3527038797167,37074.1360083393
E01008173,15.669683270207306,7.781861668720079,860.4436171845551,48201.520890011416
E01008174,15.184921510442992,7.863500547129142,1237.218611375955,80522.08924998473
E01008175,15.027959236812706,7.856506894571581,2111.3885435114616,128589.63909998648
E01008176,17.004511274185226,7.829479309950365,513.2967082268151,47823.91315999422
E01008177,13.786633327658114,7.805294350362691,2695.8034367375994,416578.6115499969
E01008178,13.947766984205122,7.82131747519075,2488.599896468975,584493.7105199978
E01008179,13.139601048076454,8.053188759294473,1692.937230800414,167207.64393751565
E01008180,13.38768951539555,7.7857650475777165,2152.46029385816,237524.45050000952
E01008181,13.941892467890607,7.876452061544081,821.142373962384,1634927.0259599793
E01008182,13.817280211749589,7.822732213474574,1507.9917776663208,489986.13714165956
E01008183,12.472778199073556,7.968567559883766,184.79999999999995,52166.943639994635
E01008184,12.843935307208431,8.036715112500932,650.6,547109.0902499962
E01008185,12.998879508774525,7.937698407409383,743.0,559860.484319995
E01008186,12.650807830686611,7.665676562052124,1298.9452531199927,96937.98284998504
E01008187,12.212288988921243,7.830298711283038,1137.7599283676875,64139.34514999108
E01008188,12.567235295358946,8.010384009885865,348.8,1284485.4595900092
E01008189,14.979473354109242,7.63159029054269,1035.060295022868,88268.17741999583
E01008190,14.900307889414634,7.8242048481131174,955.7671884067219,150343.79950999323
E01008191,14.332517074485127,7.822062989232009,949.6299102065723,132526.14570831988
E01008192,17.67521736521786,7.7292575957626095,1771.7971526651588,224275.34850999355
E01008193,17.03768119415867,7.768882619004857,2600.941591041866,92058.31257499565
E01008194,16.72621283144347,7.614360496121461,1625.3323891689229,87953.33485999702
E01008195,12.383279678336672,7.980571385484822,1068.5648971136043,57874.45995712727
E01008196,12.283890259034992,7.949113834547225,435.0,65989.20597857531
E01008197,12.619006964752815,7.8848794587201745,791.6901923253082,125902.63056666205
E01008198,12.606690985044176,7.8782051466998215,1053.7328803989672,161813.85998000065
E01008199,12.833281828496817,7.869903899257149,1260.856113015106,165417.20899000028
E01008200,12.593697049798543,7.94667029141136,528.9286356984055,27284.08044000029
E01008201,16.973507148165137,7.290784707193696,6194.875027347005,694669.0571699783
E01008202,16.79484319513476,7.393555409697242,3388.655183695108,516377.4509999729
E01008203,17.819091622174632,7.228207123925464,6794.756543216914,553394.8480250072
E01008204,16.8281669539472,7.3160004723107415,2795.949932146102,656816.0359499931
E01008205,17.555964836318815,7.498344179365384,4514.614738601692,560414.8293900038
E01008206,15.63895082206139,7.777953368078344,1982.68211954693,156978.71159999128
