lsoa,air_quality,house_price,job_accessibility,greenspace_accessibility
E01008162,16.687925829724577,7.262959241655466,1712.5621023357023,1562388.2273037476
E01008163,17.099851854105523,7.327498496641078,3367.1879313675304,1482289.4431065635
E01008164,17.00784410451272,7.249680844251411,1838.0723223279124,893041.5791732846
E01008165,16.824772596666666,7.303652646233255,2952.0632710379205,651987.7396942868
E01008166,16.779335327249882,7.269697104616495,3761.9541081996153,2054118.570015396
E01008167,16.98849333462647,7.41489409198942,2438.061174739793,1440621.4823489857
E01008168,16.800809485628164,7.245305246944314,2222.121078703253,1760326.0695479442
E01008169,17.190276269051417,7.381083893016408,1702.949887315018,1539452.1117695465
E01008170,16.635869794600367,7.230254838703552,-4211.09374493019,2416712.4888347965
E01008171,16.89255593362994,7.284477330166078,-9426.505081954294,3001969.6739209667
E01008172,17.377014685075565,7.818994295653291,1320.1938286471097,37074.1360083393
E01008173,15.778406245579045,7.714444464737707,858.2964855711107,48201.520890011416
E01008174,15.039292002507562,7.656547861870761,1247.7125265567845,80522.08924998473
E01008175,14.860428017475641,7.70613363051144,2178.6408850316175,128589.63909998648
E01008176,17.24429491562138,7.761487320099872,519.2528032672635,47823.91315999422
E01008177,13.415252117245998,7.756017066893146,2706.3721046112005,416578.6115499969
E01008178,13.8682579256568,7.756819720845814,2521.4421131300796,584493.7105199978
E01008179,13.173936047046855,7.96311848849543,1708.4007919455016,167207.64393751565
E01008180,13.425968259044396,7.848007778813944,2199.767013800093,237524.45050000952
E01008181,13.730127376720755,7.839696430890859,829.8504297780634,1634927.0259599793
E01008182,13.517163263456796,7.867139909258892,1536.2470884889665,489986.13714165956
E01008183,12.41704598699813,7.938154924744252,184.79999999999995,52166.943639994635
E01008184,12.831760271590076,8.035793871401305,650.6,547109.0902499962
E01008185,12.899935622646321,7.9204278529669185,743.0,559860.484319995
E01008186,12.425445423235175,7.7108956954595484,1415.1301626251318,96937.98284998504
E01008187,12.261626239656342,7.805436579124598,1257.6017667085594,64139.34514999108
E01008188,12.449629769543337,7.8527418947650744,348.8,1284485.4595900092
E01008189,14.490755210722421,7.460146822262092,1021.7271661600695,88268.17741999583
E01008190,15.13137117411282,7.565972671550705,952.1161857696776,150343.79950999323
E01008191,14.4175454608895,7.563488703885209,953.209113247313,132526.14570831988
E01008192,17.216175943087368,7.5597668840162004,1756.747471792872,224275.34850999355
E01008193,16.295098475304503,7.605927128064512,2571.098293187946,92058.31257499565
E01008194,15.300486126613368,7.539021483029742,1605.3078936422287,87953.33485999702
E01008195,12.464067326005061,7.936917309465582,1148.9463601199666,57874.45995712727
E01008196,12.300542196241869,7.882304242014028,435.0,65989.20597857531
E01008197,12.741530391838332,7.906309388381533,788.5624971502046,125902.63056666205
E01008198,12.723669583535408,7.9102695246545665,1047.2260489572502,161813.85998000065
E01008199,12.859567818101421,7.861244513142752,1254.468798750576,165417.20899000028
E01008200,12.759572484172184,7.92079899332347,527.434503441131,27284.08044000029
E01008201,16.82396457441272,7.28214798727966,6207.0533819776,694669.0571699783
E01008202,16.837730285610885,7.331802352260773,3405.6168017349814,516377.4509999729
E01008203,16.92393519568142,7.235297186727304,5792.195012974014,922905.2630956391
E01008204,16.77584370580748,7.3544624019956535,3014.820166379582,774766.0362267691
E01008205,16.89521586972731,7.417243519477708,5014.6468645646355,577487.0403171645
E01008206,15.327355229963743,7.678437157300265,1915.3653174229437,156978.71159999128
E01008207,14.61074705149068,7.701066657634252,1410.814696770447,158887.68395998568
E01008208,15.310814630244039,7.509967834588395,1451.0923819957106,349462.5804506868
E01008209,16.80868562030662,7.430138847743394,-76.77363941176165,1165388.5331076046
E01008210,17.146821303726256,7.400035910803983,-856.7044634585831,1400520.3479830888
E01008211,16.7640674193408,7.422238474317801,1227.3389095484877,723357.5485291211
E01008212,16.85164908515151,7.348487688588115,2676.04077931601,540618.5011249847
E01008213,16.979651651739644,7.339795078449477,1999.6076352474702,574407.8986200014
